order_id,item_id,product_id,quantity,list_price,discount,sales,product_name
919,2,44,1,539.99,0.1,539.89,Haro SR 1.1 - 2017
920,1,76,1,299.99,0.05,299.94,"Electra Girl's Hawaii 1 16"" - 2017"
920,2,39,2,1499.99,0.07,2999.91,Trek Stache 5 - 2017
920,3,78,1,647.99,0.05,647.94,Sun Bicycles Biscayne Tandem CB - 2017
920,4,80,2,761.99,0.07,1523.91,Sun Bicycles Brickell Tandem CB - 2017
921,1,77,1,799.99,0.2,799.79,Electra Glam Punk 3i Ladies' - 2017
921,2,75,2,599.99,0.07,1199.91,Electra Cruiser Lux Fat Tire 1 Ladies - 2017
921,3,48,1,1499.99,0.1,1499.89,Trek Emonda S 4 - 2017
922,1,68,1,449.99,0.2,449.79,Sun Bicycles Cruz 3 - 2017
922,2,73,1,749.99,0.2,749.79,Sun Bicycles Brickell Tandem 7 - 2017
922,3,86,1,149.99,0.1,149.89,Trek Girl's Kickster - 2017
923,1,74,2,439.99,0.05,879.93,Electra Cruiser Lux 1 - 2017
923,2,6,1,469.99,0.1,469.89,Surly Ice Cream Truck Frameset - 2016
924,1,97,2,349.99,0.2,699.78,Electra Savannah 3i (20-inch) - Girl's - 2017
924,2,36,1,832.99,0.2,832.79,Surly Troll Frameset - 2017
925,1,97,1,349.99,0.07,349.92,Electra Savannah 3i (20-inch) - Girl's - 2017
925,2,62,2,3499.99,0.2,6999.78,Trek Boone 7 - 2017
926,1,37,2,379.99,0.2,759.78,Haro Flightline One ST - 2017
927,1,74,2,439.99,0.1,879.88,Electra Cruiser Lux 1 - 2017
927,2,16,2,599.99,0.2,1199.78,Electra Townie Original 7D EQ - 2016
927,3,50,1,5999.99,0.1,5999.89,Trek Silque SLR 7 Women's - 2017
927,4,3,1,999.99,0.1,999.89,Surly Wednesday Frameset - 2016
927,5,43,1,5299.99,0.07,5299.92,Trek Fuel EX 9.8 27.5 Plus - 2017
928,1,71,2,416.99,0.05,833.93,Sun Bicycles Atlas X-Type - 2017
928,2,83,1,149.99,0.2,149.79,Trek Boy's Kickster - 2015/2017
929,1,82,1,659.99,0.2,659.79,Electra Amsterdam Original 3i Ladies' - 2017
929,2,63,2,3499.99,0.1,6999.88,Trek Boone Race Shop Limited - 2017
929,3,24,1,549.99,0.05,549.94,Electra Townie Original 21D - 2016
930,1,56,2,5499.99,0.07,10999.91,Trek Domane SLR 6 Disc - 2017
930,2,82,1,659.99,0.07,659.92,Electra Amsterdam Original 3i Ladies' - 2017
930,3,60,1,1559.99,0.1,1559.89,Sun Bicycles ElectroLite - 2017
930,4,65,2,346.99,0.05,693.93,Sun Bicycles Lil Bolt Type-R - 2017
930,5,51,2,6499.99,0.1,12999.88,Trek Silque SLR 8 Women's - 2017
931,1,49,2,3499.99,0.07,6999.91,Trek Domane SL 6 - 2017
931,2,76,1,299.99,0.2,299.79,"Electra Girl's Hawaii 1 16"" - 2017"
932,1,74,1,439.99,0.05,439.94,Electra Cruiser Lux 1 - 2017
933,1,77,1,799.99,0.07,799.92,Electra Glam Punk 3i Ladies' - 2017
933,2,21,1,269.99,0.2,269.79,Electra Cruiser 1 (24-Inch) - 2016
933,3,75,2,599.99,0.05,1199.93,Electra Cruiser Lux Fat Tire 1 Ladies - 2017
934,1,35,2,832.99,0.05,1665.93,Sun Bicycles Spider 3i - 2017
934,2,48,1,1499.99,0.05,1499.94,Trek Emonda S 4 - 2017
934,3,18,1,449,0.1,448.9,Pure Cycles Western 3-Speed - Women's - 2015/2016
934,4,61,1,4999.99,0.07,4999.92,Trek Powerfly 8 FS Plus - 2017
934,5,56,2,5499.99,0.2,10999.78,Trek Domane SLR 6 Disc - 2017
935,1,65,2,346.99,0.2,693.78,Sun Bicycles Lil Bolt Type-R - 2017
935,2,76,2,299.99,0.07,599.91,"Electra Girl's Hawaii 1 16"" - 2017"
935,3,6,1,469.99,0.07,469.92,Surly Ice Cream Truck Frameset - 2016
935,4,38,1,549.99,0.07,549.92,Haro Flightline Two 26 Plus - 2017
936,1,70,1,659.99,0.1,659.89,Electra Amsterdam Original 3i - 2015/2017
936,2,44,1,539.99,0.07,539.92,Haro SR 1.1 - 2017
937,1,108,2,449.99,0.1,899.88,Sun Bicycles Cruz 3 - Women's - 2017
937,2,51,2,6499.99,0.07,12999.91,Trek Silque SLR 8 Women's - 2017
937,3,58,2,4999.99,0.07,9999.91,Trek Madone 9.2 - 2017
937,4,28,2,2499.99,0.07,4999.91,Surly Karate Monkey 27.5+ Frameset - 2017
937,5,66,1,250.99,0.2,250.79,Sun Bicycles Revolutions 24 - 2017
938,1,4,1,2899.99,0.05,2899.94,Trek Fuel EX 8 29 - 2016
938,2,13,1,269.99,0.05,269.94,Electra Cruiser 1 (24-Inch) - 2016
939,1,5,1,1320.99,0.1,1320.89,Heller Shagamaw Frame - 2016
939,2,107,2,416.99,0.2,833.78,Sun Bicycles Cruz 7 - 2017
940,1,75,2,599.99,0.2,1199.78,Electra Cruiser Lux Fat Tire 1 Ladies - 2017
941,1,25,1,499.99,0.1,499.89,Electra Townie Original 7D - 2015/2016
941,2,102,2,489.99,0.05,979.93,Electra Townie Original 7D - 2017
941,3,11,2,1680.99,0.07,3361.91,Surly Straggler 650b - 2016
942,1,98,2,489.99,0.05,979.93,Electra Straight 8 3i (20-inch) - Boy's - 2017
942,2,110,2,470.99,0.1,941.88,Sun Bicycles Drifter 7 - 2017
942,3,35,2,832.99,0.07,1665.91,Sun Bicycles Spider 3i - 2017
942,4,103,1,551.99,0.05,551.94,Sun Bicycles Streamway 3 - 2017
942,5,100,1,489.99,0.05,489.94,Electra Townie 3i EQ (20-inch) - Boys' - 2017
943,1,25,1,499.99,0.2,499.79,Electra Townie Original 7D - 2015/2016
943,2,82,1,659.99,0.2,659.79,Electra Amsterdam Original 3i Ladies' - 2017
944,1,29,2,999.99,0.07,1999.91,Trek X-Caliber 8 - 2017
944,2,16,2,599.99,0.1,1199.88,Electra Townie Original 7D EQ - 2016
944,3,70,2,659.99,0.2,1319.78,Electra Amsterdam Original 3i - 2015/2017
944,4,85,2,329.99,0.2,659.78,Haro Downtown 16 - 2017
944,5,69,2,416.99,0.07,833.91,Sun Bicycles Cruz 7 - 2017
945,1,105,1,533.99,0.05,533.94,Sun Bicycles Streamway 7 - 2017
945,2,94,2,249.99,0.2,499.78,Haro Shredder Pro 20 - 2017
945,3,34,2,469.99,0.05,939.93,Trek Session DH 27.5 Carbon Frameset - 2017
945,4,44,2,539.99,0.1,1079.88,Haro SR 1.1 - 2017
945,5,50,2,5999.99,0.05,11999.93,Trek Silque SLR 7 Women's - 2017
946,1,7,1,3999.99,0.1,3999.89,Trek Slash 8 27.5 - 2016
946,2,85,2,329.99,0.2,659.78,Haro Downtown 16 - 2017
946,3,62,1,3499.99,0.05,3499.94,Trek Boone 7 - 2017
946,4,22,2,269.99,0.2,539.78,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
946,5,56,2,5499.99,0.07,10999.91,Trek Domane SLR 6 Disc - 2017
947,1,32,1,469.99,0.05,469.94,Trek Farley Alloy Frameset - 2017
947,2,42,2,2299.99,0.07,4599.91,Trek Fuel EX 5 27.5 Plus - 2017
947,3,44,1,539.99,0.07,539.92,Haro SR 1.1 - 2017
948,1,23,2,299.99,0.2,599.78,Electra Girl's Hawaii 1 (20-inch) - 2015/2016
948,2,20,2,599.99,0.1,1199.88,Electra Townie Original 7D EQ - Women's - 2016
948,3,101,1,339.99,0.2,339.79,Electra Townie 7D (20-inch) - Boys' - 2017
948,4,92,2,209.99,0.2,419.78,Haro Shredder 20 - 2017
948,5,72,2,619.99,0.2,1239.78,Sun Bicycles Biscayne Tandem 7 - 2017
949,1,9,2,2999.99,0.1,5999.88,Trek Conduit+ - 2016
949,2,55,2,2699.99,0.05,5399.93,Trek Domane S 6 - 2017
950,1,56,1,5499.99,0.05,5499.94,Trek Domane SLR 6 Disc - 2017
951,1,59,1,2599.99,0.1,2599.89,Trek Domane S 5 Disc - 2017
951,2,43,2,5299.99,0.1,10599.88,Trek Fuel EX 9.8 27.5 Plus - 2017
951,3,62,2,3499.99,0.2,6999.78,Trek Boone 7 - 2017
952,1,20,2,599.99,0.07,1199.91,Electra Townie Original 7D EQ - Women's - 2016
952,2,57,1,1999.99,0.05,1999.94,Trek Emonda S 5 - 2017
953,1,23,2,299.99,0.07,599.91,Electra Girl's Hawaii 1 (20-inch) - 2015/2016
954,1,4,2,2899.99,0.1,5799.88,Trek Fuel EX 8 29 - 2016
955,1,43,1,5299.99,0.1,5299.89,Trek Fuel EX 9.8 27.5 Plus - 2017
955,2,31,2,1632.99,0.07,3265.91,Surly Wednesday - 2017
955,3,96,1,349.99,0.05,349.94,Electra Moto 3i (20-inch) - Boy's - 2017
955,4,63,1,3499.99,0.2,3499.79,Trek Boone Race Shop Limited - 2017
955,5,88,1,189.99,0.05,189.94,Trek Precaliber 12 Girls - 2017
956,1,76,2,299.99,0.1,599.88,"Electra Girl's Hawaii 1 16"" - 2017"
956,2,23,1,299.99,0.2,299.79,Electra Girl's Hawaii 1 (20-inch) - 2015/2016
956,3,73,2,749.99,0.1,1499.88,Sun Bicycles Brickell Tandem 7 - 2017
956,4,13,2,269.99,0.2,539.78,Electra Cruiser 1 (24-Inch) - 2016
956,5,79,2,402.99,0.1,805.88,Sun Bicycles Boardwalk (24-inch Wheels) - 2017
957,1,108,2,449.99,0.05,899.93,Sun Bicycles Cruz 3 - Women's - 2017
957,2,14,2,269.99,0.07,539.91,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
957,3,70,2,659.99,0.05,1319.93,Electra Amsterdam Original 3i - 2015/2017
957,4,66,1,250.99,0.07,250.92,Sun Bicycles Revolutions 24 - 2017
957,5,111,1,470.99,0.05,470.94,Sun Bicycles Drifter 7 - Women's - 2017
958,1,51,1,6499.99,0.1,6499.89,Trek Silque SLR 8 Women's - 2017
958,2,76,1,299.99,0.2,299.79,"Electra Girl's Hawaii 1 16"" - 2017"
959,1,15,1,529.99,0.2,529.79,Electra Moto 1 - 2016
959,2,72,1,619.99,0.1,619.89,Sun Bicycles Biscayne Tandem 7 - 2017
959,3,41,1,1469.99,0.05,1469.94,Haro Shift R3 - 2017
959,4,65,1,346.99,0.07,346.92,Sun Bicycles Lil Bolt Type-R - 2017
960,1,73,2,749.99,0.05,1499.93,Sun Bicycles Brickell Tandem 7 - 2017
960,2,52,1,875.99,0.1,875.89,Surly Steamroller - 2017
960,3,48,2,1499.99,0.05,2999.93,Trek Emonda S 4 - 2017
960,4,83,2,149.99,0.1,299.88,Trek Boy's Kickster - 2015/2017
961,1,105,1,533.99,0.1,533.89,Sun Bicycles Streamway 7 - 2017
961,2,47,2,5299.99,0.2,10599.78,Trek Remedy 9.8 - 2017
961,3,65,2,346.99,0.07,693.91,Sun Bicycles Lil Bolt Type-R - 2017
962,1,65,2,346.99,0.07,693.91,Sun Bicycles Lil Bolt Type-R - 2017
962,2,64,2,489.99,0.07,979.91,Electra Townie Original 7D - 2017
963,1,4,1,2899.99,0.07,2899.92,Trek Fuel EX 8 29 - 2016
964,1,90,1,209.99,0.2,209.79,Trek Precaliber 16 Girls - 2017
964,2,74,1,439.99,0.2,439.79,Electra Cruiser Lux 1 - 2017
965,1,90,2,209.99,0.1,419.88,Trek Precaliber 16 Girls - 2017
966,1,88,1,189.99,0.05,189.94,Trek Precaliber 12 Girls - 2017
966,2,73,1,749.99,0.07,749.92,Sun Bicycles Brickell Tandem 7 - 2017
967,1,66,1,250.99,0.2,250.79,Sun Bicycles Revolutions 24 - 2017
967,2,77,2,799.99,0.05,1599.93,Electra Glam Punk 3i Ladies' - 2017
967,3,87,1,189.99,0.1,189.89,Trek Precaliber 12 Boys - 2017
967,4,103,1,551.99,0.2,551.79,Sun Bicycles Streamway 3 - 2017
968,1,87,1,189.99,0.2,189.79,Trek Precaliber 12 Boys - 2017
968,2,61,2,4999.99,0.05,9999.93,Trek Powerfly 8 FS Plus - 2017
968,3,10,2,1549,0.05,3097.95,Surly Straggler - 2016
969,1,74,1,439.99,0.2,439.79,Electra Cruiser Lux 1 - 2017
969,2,36,1,832.99,0.1,832.89,Surly Troll Frameset - 2017
970,1,85,1,329.99,0.1,329.89,Haro Downtown 16 - 2017
970,2,48,2,1499.99,0.1,2999.88,Trek Emonda S 4 - 2017
970,3,54,2,3199.99,0.1,6399.88,Trek Domane SL Disc Frameset - 2017
970,4,68,1,449.99,0.1,449.89,Sun Bicycles Cruz 3 - 2017
971,1,70,2,659.99,0.05,1319.93,Electra Amsterdam Original 3i - 2015/2017
971,2,65,2,346.99,0.07,693.91,Sun Bicycles Lil Bolt Type-R - 2017
971,3,8,2,1799.99,0.05,3599.93,Trek Remedy 29 Carbon Frameset - 2016
971,4,12,2,549.99,0.07,1099.91,Electra Townie Original 21D - 2016
971,5,38,1,549.99,0.2,549.79,Haro Flightline Two 26 Plus - 2017
972,1,100,1,489.99,0.2,489.79,Electra Townie 3i EQ (20-inch) - Boys' - 2017
972,2,63,1,3499.99,0.07,3499.92,Trek Boone Race Shop Limited - 2017
973,1,4,2,2899.99,0.1,5799.88,Trek Fuel EX 8 29 - 2016
973,2,28,2,2499.99,0.1,4999.88,Surly Karate Monkey 27.5+ Frameset - 2017
973,3,47,2,5299.99,0.05,10599.93,Trek Remedy 9.8 - 2017
973,4,71,1,416.99,0.07,416.92,Sun Bicycles Atlas X-Type - 2017
974,1,33,2,469.99,0.1,939.88,Surly Wednesday Frameset - 2017
974,2,22,2,269.99,0.2,539.78,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
975,1,110,2,470.99,0.2,941.78,Sun Bicycles Drifter 7 - 2017
976,1,26,2,599.99,0.1,1199.88,Electra Townie Original 7D EQ - 2016
976,2,39,1,1499.99,0.07,1499.92,Trek Stache 5 - 2017
977,1,52,2,875.99,0.1,1751.88,Surly Steamroller - 2017
977,2,69,2,416.99,0.05,833.93,Sun Bicycles Cruz 7 - 2017
977,3,27,1,999.99,0.05,999.94,Surly Big Dummy Frameset - 2017
977,4,80,2,761.99,0.05,1523.93,Sun Bicycles Brickell Tandem CB - 2017
978,1,106,2,449.99,0.05,899.93,Sun Bicycles Cruz 3 - 2017
978,2,25,2,499.99,0.2,999.78,Electra Townie Original 7D - 2015/2016
978,3,108,2,449.99,0.05,899.93,Sun Bicycles Cruz 3 - Women's - 2017
979,1,55,1,2699.99,0.05,2699.94,Trek Domane S 6 - 2017
979,2,71,2,416.99,0.2,833.78,Sun Bicycles Atlas X-Type - 2017
979,3,12,2,549.99,0.1,1099.88,Electra Townie Original 21D - 2016
979,4,52,1,875.99,0.2,875.79,Surly Steamroller - 2017
980,1,49,2,3499.99,0.2,6999.78,Trek Domane SL 6 - 2017
980,2,9,1,2999.99,0.1,2999.89,Trek Conduit+ - 2016
980,3,64,1,489.99,0.1,489.89,Electra Townie Original 7D - 2017
981,1,35,1,832.99,0.1,832.89,Sun Bicycles Spider 3i - 2017
981,2,95,2,299.99,0.05,599.93,"Electra Girl's Hawaii 1 16"" - 2017"
981,3,21,2,269.99,0.07,539.91,Electra Cruiser 1 (24-Inch) - 2016
981,4,36,2,832.99,0.1,1665.88,Surly Troll Frameset - 2017
981,5,61,1,4999.99,0.07,4999.92,Trek Powerfly 8 FS Plus - 2017
982,1,22,2,269.99,0.1,539.88,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
982,2,110,1,470.99,0.07,470.92,Sun Bicycles Drifter 7 - 2017
982,3,52,1,875.99,0.07,875.92,Surly Steamroller - 2017
982,4,40,2,4999.99,0.05,9999.93,Trek Fuel EX 9.8 29 - 2017
983,1,63,1,3499.99,0.1,3499.89,Trek Boone Race Shop Limited - 2017
983,2,20,2,599.99,0.2,1199.78,Electra Townie Original 7D EQ - Women's - 2016
983,3,68,1,449.99,0.07,449.92,Sun Bicycles Cruz 3 - 2017
983,4,81,2,1099.99,0.07,2199.91,Electra Amsterdam Fashion 7i Ladies' - 2017
983,5,88,1,189.99,0.05,189.94,Trek Precaliber 12 Girls - 2017
984,1,68,1,449.99,0.2,449.79,Sun Bicycles Cruz 3 - 2017
984,2,81,2,1099.99,0.2,2199.78,Electra Amsterdam Fashion 7i Ladies' - 2017
984,3,12,1,549.99,0.1,549.89,Electra Townie Original 21D - 2016
984,4,111,1,470.99,0.2,470.79,Sun Bicycles Drifter 7 - Women's - 2017
985,1,5,2,1320.99,0.07,2641.91,Heller Shagamaw Frame - 2016
985,2,59,1,2599.99,0.2,2599.79,Trek Domane S 5 Disc - 2017
985,3,78,2,647.99,0.05,1295.93,Sun Bicycles Biscayne Tandem CB - 2017
986,1,87,1,189.99,0.1,189.89,Trek Precaliber 12 Boys - 2017
986,2,78,1,647.99,0.05,647.94,Sun Bicycles Biscayne Tandem CB - 2017
986,3,26,2,599.99,0.07,1199.91,Electra Townie Original 7D EQ - 2016
987,1,51,2,6499.99,0.1,12999.88,Trek Silque SLR 8 Women's - 2017
987,2,60,2,1559.99,0.2,3119.78,Sun Bicycles ElectroLite - 2017
987,3,80,1,761.99,0.07,761.92,Sun Bicycles Brickell Tandem CB - 2017
988,1,35,1,832.99,0.2,832.79,Sun Bicycles Spider 3i - 2017
988,2,38,1,549.99,0.07,549.92,Haro Flightline Two 26 Plus - 2017
988,3,12,2,549.99,0.07,1099.91,Electra Townie Original 21D - 2016
989,1,99,1,299.99,0.05,299.94,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017
989,2,27,1,999.99,0.1,999.89,Surly Big Dummy Frameset - 2017
989,3,70,1,659.99,0.1,659.89,Electra Amsterdam Original 3i - 2015/2017
989,4,84,2,109.99,0.07,219.91,Sun Bicycles Lil Kitt'n - 2017
989,5,5,1,1320.99,0.1,1320.89,Heller Shagamaw Frame - 2016
990,1,6,2,469.99,0.2,939.78,Surly Ice Cream Truck Frameset - 2016
990,2,29,1,999.99,0.1,999.89,Trek X-Caliber 8 - 2017
990,3,91,1,349.99,0.1,349.89,Trek Precaliber 24 (21-Speed) - Girls - 2017
990,4,14,2,269.99,0.1,539.88,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
991,1,9,2,2999.99,0.2,5999.78,Trek Conduit+ - 2016
991,2,79,1,402.99,0.2,402.79,Sun Bicycles Boardwalk (24-inch Wheels) - 2017
991,3,34,1,469.99,0.2,469.79,Trek Session DH 27.5 Carbon Frameset - 2017
992,1,45,1,869.99,0.07,869.92,Haro SR 1.2 - 2017
992,2,102,1,489.99,0.1,489.89,Electra Townie Original 7D - 2017
992,3,20,1,599.99,0.2,599.79,Electra Townie Original 7D EQ - Women's - 2016
992,4,101,2,339.99,0.2,679.78,Electra Townie 7D (20-inch) - Boys' - 2017
992,5,7,1,3999.99,0.05,3999.94,Trek Slash 8 27.5 - 2016
993,1,58,1,4999.99,0.2,4999.79,Trek Madone 9.2 - 2017
993,2,36,2,832.99,0.1,1665.88,Surly Troll Frameset - 2017
993,3,10,2,1549,0.05,3097.95,Surly Straggler - 2016
993,4,99,2,299.99,0.07,599.91,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017
993,5,79,2,402.99,0.1,805.88,Sun Bicycles Boardwalk (24-inch Wheels) - 2017
994,1,37,2,379.99,0.1,759.88,Haro Flightline One ST - 2017
994,2,45,1,869.99,0.2,869.79,Haro SR 1.2 - 2017
994,3,66,1,250.99,0.07,250.92,Sun Bicycles Revolutions 24 - 2017
995,1,16,2,599.99,0.1,1199.88,Electra Townie Original 7D EQ - 2016
995,2,90,1,209.99,0.2,209.79,Trek Precaliber 16 Girls - 2017
995,3,101,1,339.99,0.1,339.89,Electra Townie 7D (20-inch) - Boys' - 2017
996,1,68,2,449.99,0.05,899.93,Sun Bicycles Cruz 3 - 2017
996,2,32,1,469.99,0.05,469.94,Trek Farley Alloy Frameset - 2017
997,1,86,2,149.99,0.07,299.91,Trek Girl's Kickster - 2017
997,2,105,2,533.99,0.2,1067.78,Sun Bicycles Streamway 7 - 2017
997,3,14,2,269.99,0.07,539.91,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
998,1,26,2,599.99,0.05,1199.93,Electra Townie Original 7D EQ - 2016
998,2,105,1,533.99,0.2,533.79,Sun Bicycles Streamway 7 - 2017
999,1,70,2,659.99,0.07,1319.91,Electra Amsterdam Original 3i - 2015/2017
999,2,106,1,449.99,0.05,449.94,Sun Bicycles Cruz 3 - 2017
1000,1,65,2,346.99,0.05,693.93,Sun Bicycles Lil Bolt Type-R - 2017
1000,2,111,1,470.99,0.1,470.89,Sun Bicycles Drifter 7 - Women's - 2017
1000,3,19,2,449,0.07,897.93,Pure Cycles William 3-Speed - 2016
1000,4,29,2,999.99,0.05,1999.93,Trek X-Caliber 8 - 2017
1001,1,72,1,619.99,0.05,619.94,Sun Bicycles Biscayne Tandem 7 - 2017
1001,2,45,2,869.99,0.05,1739.93,Haro SR 1.2 - 2017
1001,3,58,1,4999.99,0.1,4999.89,Trek Madone 9.2 - 2017
1001,4,111,1,470.99,0.07,470.92,Sun Bicycles Drifter 7 - Women's - 2017
1002,1,100,1,489.99,0.05,489.94,Electra Townie 3i EQ (20-inch) - Boys' - 2017
1002,2,83,1,149.99,0.1,149.89,Trek Boy's Kickster - 2015/2017
1002,3,8,2,1799.99,0.1,3599.88,Trek Remedy 29 Carbon Frameset - 2016
1002,4,79,1,402.99,0.2,402.79,Sun Bicycles Boardwalk (24-inch Wheels) - 2017
1003,1,34,2,469.99,0.05,939.93,Trek Session DH 27.5 Carbon Frameset - 2017
1003,2,51,2,6499.99,0.05,12999.93,Trek Silque SLR 8 Women's - 2017
1004,1,36,2,832.99,0.1,1665.88,Surly Troll Frameset - 2017
1005,1,14,2,269.99,0.2,539.78,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
1005,2,81,2,1099.99,0.1,2199.88,Electra Amsterdam Fashion 7i Ladies' - 2017
1005,3,99,1,299.99,0.1,299.89,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017
1006,1,20,1,599.99,0.07,599.92,Electra Townie Original 7D EQ - Women's - 2016
1006,2,68,1,449.99,0.1,449.89,Sun Bicycles Cruz 3 - 2017
1006,3,56,2,5499.99,0.07,10999.91,Trek Domane SLR 6 Disc - 2017
1006,4,65,1,346.99,0.1,346.89,Sun Bicycles Lil Bolt Type-R - 2017
1006,5,46,1,1409.99,0.1,1409.89,Haro SR 1.3 - 2017
1007,1,26,1,599.99,0.2,599.79,Electra Townie Original 7D EQ - 2016
1007,2,11,1,1680.99,0.05,1680.94,Surly Straggler 650b - 2016
1007,3,85,2,329.99,0.1,659.88,Haro Downtown 16 - 2017
1007,4,76,1,299.99,0.2,299.79,"Electra Girl's Hawaii 1 16"" - 2017"
1007,5,106,2,449.99,0.1,899.88,Sun Bicycles Cruz 3 - 2017
1008,1,71,1,416.99,0.2,416.79,Sun Bicycles Atlas X-Type - 2017
1008,2,2,1,749.99,0.1,749.89,Ritchey Timberwolf Frameset - 2016
1008,3,95,1,299.99,0.07,299.92,"Electra Girl's Hawaii 1 16"" - 2017"
1009,1,95,2,299.99,0.07,599.91,"Electra Girl's Hawaii 1 16"" - 2017"
1009,2,44,1,539.99,0.07,539.92,Haro SR 1.1 - 2017
1010,1,109,2,416.99,0.1,833.88,Sun Bicycles Cruz 7 - Women's - 2017
1011,1,88,1,189.99,0.2,189.79,Trek Precaliber 12 Girls - 2017
1011,2,99,2,299.99,0.2,599.78,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017
1011,3,16,2,599.99,0.2,1199.78,Electra Townie Original 7D EQ - 2016
1011,4,68,2,449.99,0.05,899.93,Sun Bicycles Cruz 3 - 2017
1012,1,8,1,1799.99,0.07,1799.92,Trek Remedy 29 Carbon Frameset - 2016
1012,2,64,1,489.99,0.2,489.79,Electra Townie Original 7D - 2017
1013,1,60,2,1559.99,0.05,3119.93,Sun Bicycles ElectroLite - 2017
1014,1,97,1,349.99,0.2,349.79,Electra Savannah 3i (20-inch) - Girl's - 2017
1014,2,45,2,869.99,0.05,1739.93,Haro SR 1.2 - 2017
1014,3,81,2,1099.99,0.1,2199.88,Electra Amsterdam Fashion 7i Ladies' - 2017
1014,4,59,1,2599.99,0.05,2599.94,Trek Domane S 5 Disc - 2017
1015,1,6,2,469.99,0.1,939.88,Surly Ice Cream Truck Frameset - 2016
1015,2,73,2,749.99,0.2,1499.78,Sun Bicycles Brickell Tandem 7 - 2017
1015,3,101,2,339.99,0.1,679.88,Electra Townie 7D (20-inch) - Boys' - 2017
1015,4,13,1,269.99,0.2,269.79,Electra Cruiser 1 (24-Inch) - 2016
1016,1,76,2,299.99,0.07,599.91,"Electra Girl's Hawaii 1 16"" - 2017"
1017,1,89,1,209.99,0.07,209.92,Trek Precaliber 16 Boys - 2017
1017,2,82,2,659.99,0.2,1319.78,Electra Amsterdam Original 3i Ladies' - 2017
1017,3,100,1,489.99,0.2,489.79,Electra Townie 3i EQ (20-inch) - Boys' - 2017
1017,4,18,2,449,0.2,897.8,Pure Cycles Western 3-Speed - Women's - 2015/2016
1017,5,77,2,799.99,0.1,1599.88,Electra Glam Punk 3i Ladies' - 2017
1018,1,76,2,299.99,0.07,599.91,"Electra Girl's Hawaii 1 16"" - 2017"
1018,2,97,2,349.99,0.1,699.88,Electra Savannah 3i (20-inch) - Girl's - 2017
1018,3,91,1,349.99,0.2,349.79,Trek Precaliber 24 (21-Speed) - Girls - 2017
1019,1,30,1,999.99,0.1,999.89,Surly Ice Cream Truck Frameset - 2017
1019,2,52,1,875.99,0.2,875.79,Surly Steamroller - 2017
1019,3,37,1,379.99,0.05,379.94,Haro Flightline One ST - 2017
1019,4,93,2,209.99,0.2,419.78,Haro Shredder 20 Girls - 2017
1020,1,20,2,599.99,0.05,1199.93,Electra Townie Original 7D EQ - Women's - 2016
1020,2,69,2,416.99,0.05,833.93,Sun Bicycles Cruz 7 - 2017
1020,3,15,1,529.99,0.07,529.92,Electra Moto 1 - 2016
1020,4,57,2,1999.99,0.1,3999.88,Trek Emonda S 5 - 2017
1020,5,40,2,4999.99,0.05,9999.93,Trek Fuel EX 9.8 29 - 2017
1021,1,49,2,3499.99,0.07,6999.91,Trek Domane SL 6 - 2017
1021,2,23,2,299.99,0.07,599.91,Electra Girl's Hawaii 1 (20-inch) - 2015/2016
1022,1,33,1,469.99,0.2,469.79,Surly Wednesday Frameset - 2017
1022,2,46,1,1409.99,0.1,1409.89,Haro SR 1.3 - 2017
1022,3,65,1,346.99,0.07,346.92,Sun Bicycles Lil Bolt Type-R - 2017
1022,4,5,1,1320.99,0.07,1320.92,Heller Shagamaw Frame - 2016
1023,1,91,1,349.99,0.07,349.92,Trek Precaliber 24 (21-Speed) - Girls - 2017
1023,2,43,2,5299.99,0.1,10599.88,Trek Fuel EX 9.8 27.5 Plus - 2017
1024,1,104,1,481.99,0.2,481.79,Sun Bicycles Streamway - 2017
1024,2,28,2,2499.99,0.05,4999.93,Surly Karate Monkey 27.5+ Frameset - 2017
1024,3,98,2,489.99,0.2,979.78,Electra Straight 8 3i (20-inch) - Boy's - 2017
1024,4,96,2,349.99,0.1,699.88,Electra Moto 3i (20-inch) - Boy's - 2017
1024,5,91,1,349.99,0.2,349.79,Trek Precaliber 24 (21-Speed) - Girls - 2017
1025,1,89,1,209.99,0.07,209.92,Trek Precaliber 16 Boys - 2017
1025,2,102,1,489.99,0.1,489.89,Electra Townie Original 7D - 2017
1025,3,39,1,1499.99,0.1,1499.89,Trek Stache 5 - 2017
1025,4,15,1,529.99,0.05,529.94,Electra Moto 1 - 2016
1025,5,66,2,250.99,0.05,501.93,Sun Bicycles Revolutions 24 - 2017
1026,1,7,2,3999.99,0.07,7999.91,Trek Slash 8 27.5 - 2016
1027,1,95,2,299.99,0.1,599.88,"Electra Girl's Hawaii 1 16"" - 2017"
