order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,order_details,,,
677,809,4,28-01-2017,31-01-2017,30-01-2017,2,7,DELIVERED,,,
678,250,4,28-01-2017,29-01-2017,31-01-2017,3,9,DELIVERED,,,
679,81,4,29-01-2017,30-01-2017,30-01-2017,1,3,DELIVERED,,,
680,245,4,29-01-2017,01-02-2017,30-01-2017,1,3,DELIVERED,,,
681,499,4,29-01-2017,01-02-2017,31-01-2017,2,7,DELIVERED,,,
682,614,4,29-01-2017,30-01-2017,30-01-2017,2,6,DELIVERED,,,
683,741,4,29-01-2017,31-01-2017,01-02-2017,2,6,DELIVERED,,,
684,762,4,31-01-2017,01-02-2017,02-02-2017,2,6,DELIVERED,,,
685,976,4,31-01-2017,03-02-2017,02-02-2017,2,7,DELIVERED,,,
686,380,4,01-02-2017,03-02-2017,04-02-2017,2,7,DELIVERED,,,
687,530,4,02-02-2017,05-02-2017,04-02-2017,1,3,DELIVERED,,,
688,343,4,02-02-2017,03-02-2017,05-02-2017,2,7,DELIVERED,,,
689,884,4,02-02-2017,03-02-2017,05-02-2017,2,7,DELIVERED,,,
690,1097,4,03-02-2017,04-02-2017,06-02-2017,1,2,DELIVERED,,,
691,1081,4,04-02-2017,06-02-2017,06-02-2017,2,7,DELIVERED,,,
692,2,3,05-02-2017,05-02-2017,NULL,1,3,PENDING,,,
693,1233,4,05-02-2017,07-02-2017,06-02-2017,1,3,DELIVERED,,,
694,58,4,05-02-2017,06-02-2017,08-02-2017,2,7,DELIVERED,,,
695,606,4,05-02-2017,08-02-2017,07-02-2017,2,7,DELIVERED,,,
696,1242,4,05-02-2017,08-02-2017,08-02-2017,2,7,DELIVERED,,,
697,562,4,06-02-2017,08-02-2017,09-02-2017,1,2,DELIVERED,,,
698,543,4,06-02-2017,08-02-2017,09-02-2017,3,8,DELIVERED,,,
699,958,4,06-02-2017,08-02-2017,09-02-2017,3,9,DELIVERED,,,
700,4,4,07-02-2017,10-02-2017,08-02-2017,2,6,DELIVERED,,,
701,850,4,07-02-2017,08-02-2017,09-02-2017,3,9,DELIVERED,,,
702,1352,4,08-02-2017,09-02-2017,11-02-2017,1,3,DELIVERED,,,
703,417,4,08-02-2017,09-02-2017,09-02-2017,2,7,DELIVERED,,,
704,1137,4,08-02-2017,09-02-2017,11-02-2017,2,6,DELIVERED,,,
705,1196,4,08-02-2017,11-02-2017,11-02-2017,2,7,DELIVERED,,,
706,1271,4,09-02-2017,12-02-2017,10-02-2017,1,2,DELIVERED,,,
707,79,4,09-02-2017,11-02-2017,11-02-2017,2,7,DELIVERED,,,
708,660,4,10-02-2017,12-02-2017,11-02-2017,1,2,DELIVERED,,,
709,1162,4,11-02-2017,13-02-2017,12-02-2017,2,6,DELIVERED,,,
710,295,4,13-02-2017,15-02-2017,16-02-2017,2,6,DELIVERED,,,
711,1246,4,13-02-2017,16-02-2017,14-02-2017,2,6,DELIVERED,,,
712,173,4,13-02-2017,14-02-2017,16-02-2017,3,9,DELIVERED,,,
713,207,4,13-02-2017,14-02-2017,15-02-2017,3,8,DELIVERED,,,
714,805,4,14-02-2017,17-02-2017,15-02-2017,2,7,DELIVERED,,,
715,12,3,15-02-2017,15-02-2017,NULL,2,6,PENDING,,,
716,672,4,15-02-2017,17-02-2017,18-02-2017,2,6,DELIVERED,,,
717,1312,4,15-02-2017,18-02-2017,17-02-2017,2,6,DELIVERED,,,
718,38,4,16-02-2017,17-02-2017,17-02-2017,2,7,DELIVERED,,,
719,200,4,16-02-2017,19-02-2017,18-02-2017,2,6,DELIVERED,,,
720,382,4,16-02-2017,19-02-2017,19-02-2017,2,6,DELIVERED,,,
721,625,4,16-02-2017,19-02-2017,17-02-2017,2,7,DELIVERED,,,
722,1399,4,18-02-2017,20-02-2017,21-02-2017,2,7,DELIVERED,,,
723,845,4,19-02-2017,21-02-2017,22-02-2017,2,6,DELIVERED,,,
724,864,4,19-02-2017,22-02-2017,21-02-2017,2,6,DELIVERED,,,
725,870,4,19-02-2017,22-02-2017,22-02-2017,2,7,DELIVERED,,,
726,969,4,19-02-2017,22-02-2017,20-02-2017,2,6,DELIVERED,,,
727,962,4,19-02-2017,22-02-2017,21-02-2017,3,9,DELIVERED,,,
728,1138,4,20-02-2017,21-02-2017,23-02-2017,1,3,DELIVERED,,,
729,897,4,20-02-2017,22-02-2017,21-02-2017,2,7,DELIVERED,,,
730,500,4,21-02-2017,24-02-2017,22-02-2017,2,6,DELIVERED,,,
731,910,4,25-02-2017,27-02-2017,27-02-2017,3,9,DELIVERED,,,
732,147,4,26-02-2017,27-02-2017,01-03-2017,2,7,DELIVERED,,,
733,832,4,26-02-2017,01-03-2017,27-02-2017,2,7,DELIVERED,,,
734,939,4,26-02-2017,28-02-2017,01-03-2017,3,9,DELIVERED,,,
735,20,3,27-02-2017,27-02-2017,NULL,3,9,PENDING,,,
736,184,4,27-02-2017,28-02-2017,28-02-2017,2,7,DELIVERED,,,
737,694,4,27-02-2017,01-03-2017,28-02-2017,2,6,DELIVERED,,,
738,124,4,28-02-2017,01-03-2017,03-03-2017,1,2,DELIVERED,,,
739,49,4,28-02-2017,01-03-2017,02-03-2017,2,6,DELIVERED,,,
740,1113,4,28-02-2017,01-03-2017,02-03-2017,2,6,DELIVERED,,,
741,119,4,28-02-2017,01-03-2017,01-03-2017,3,8,DELIVERED,,,
742,433,4,28-02-2017,01-03-2017,01-03-2017,3,9,DELIVERED,,,
743,137,4,01-03-2017,04-03-2017,04-03-2017,2,6,DELIVERED,,,
744,166,4,01-03-2017,02-03-2017,02-03-2017,2,7,DELIVERED,,,
745,698,4,01-03-2017,03-03-2017,03-03-2017,2,7,DELIVERED,,,
746,391,4,02-03-2017,04-03-2017,05-03-2017,1,3,DELIVERED,,,
747,87,4,03-03-2017,04-03-2017,05-03-2017,1,3,DELIVERED,,,
748,1072,4,03-03-2017,05-03-2017,04-03-2017,3,8,DELIVERED,,,
749,255,4,04-03-2017,07-03-2017,05-03-2017,2,7,DELIVERED,,,
750,232,4,04-03-2017,07-03-2017,05-03-2017,3,8,DELIVERED,,,
751,731,4,05-03-2017,08-03-2017,07-03-2017,1,3,DELIVERED,,,
752,335,4,05-03-2017,06-03-2017,07-03-2017,2,6,DELIVERED,,,
753,1201,4,05-03-2017,08-03-2017,08-03-2017,2,7,DELIVERED,,,
754,646,4,06-03-2017,07-03-2017,08-03-2017,1,2,DELIVERED,,,
755,531,4,06-03-2017,07-03-2017,07-03-2017,2,6,DELIVERED,,,
756,1143,4,06-03-2017,07-03-2017,09-03-2017,2,6,DELIVERED,,,
757,1336,4,06-03-2017,08-03-2017,09-03-2017,2,7,DELIVERED,,,
758,953,4,06-03-2017,08-03-2017,07-03-2017,3,9,DELIVERED,,,
759,284,4,07-03-2017,09-03-2017,08-03-2017,2,7,DELIVERED,,,
760,1104,4,07-03-2017,10-03-2017,10-03-2017,2,6,DELIVERED,,,
761,1291,4,07-03-2017,08-03-2017,10-03-2017,2,7,DELIVERED,,,
762,572,4,08-03-2017,09-03-2017,09-03-2017,2,6,DELIVERED,,,
763,842,4,08-03-2017,10-03-2017,09-03-2017,3,9,DELIVERED,,,
764,701,4,09-03-2017,10-03-2017,12-03-2017,1,2,DELIVERED,,,
765,1152,4,09-03-2017,11-03-2017,12-03-2017,1,2,DELIVERED,,,
766,141,4,09-03-2017,11-03-2017,12-03-2017,2,6,DELIVERED,,,
767,564,4,09-03-2017,10-03-2017,11-03-2017,2,7,DELIVERED,,,
768,841,4,09-03-2017,12-03-2017,10-03-2017,2,7,DELIVERED,,,
769,946,4,09-03-2017,11-03-2017,11-03-2017,2,6,DELIVERED,,,
770,135,4,09-03-2017,11-03-2017,11-03-2017,3,9,DELIVERED,,,
771,671,4,11-03-2017,14-03-2017,12-03-2017,1,3,DELIVERED,,,
772,448,4,11-03-2017,12-03-2017,13-03-2017,2,7,DELIVERED,,,
773,1385,4,11-03-2017,12-03-2017,12-03-2017,2,6,DELIVERED,,,
774,690,4,12-03-2017,14-03-2017,14-03-2017,2,6,DELIVERED,,,
775,968,4,12-03-2017,13-03-2017,13-03-2017,2,6,DELIVERED,,,
776,490,4,13-03-2017,15-03-2017,16-03-2017,2,6,DELIVERED,,,
777,496,4,13-03-2017,16-03-2017,16-03-2017,2,6,DELIVERED,,,
778,56,3,15-03-2017,15-03-2017,NULL,3,9,PENDING,,,
779,367,4,15-03-2017,16-03-2017,18-03-2017,2,6,DELIVERED,,,
780,592,4,15-03-2017,17-03-2017,17-03-2017,2,6,DELIVERED,,,
781,1018,4,15-03-2017,16-03-2017,17-03-2017,2,6,DELIVERED,,,
782,1298,4,15-03-2017,16-03-2017,18-03-2017,2,7,DELIVERED,,,
783,1343,4,16-03-2017,19-03-2017,17-03-2017,1,2,DELIVERED,,,
784,430,4,16-03-2017,19-03-2017,19-03-2017,2,7,DELIVERED,,,
785,794,4,18-03-2017,19-03-2017,20-03-2017,1,2,DELIVERED,,,
786,249,4,18-03-2017,20-03-2017,19-03-2017,2,6,DELIVERED,,,
787,700,4,18-03-2017,20-03-2017,19-03-2017,3,9,DELIVERED,,,
788,1363,4,18-03-2017,20-03-2017,20-03-2017,3,9,DELIVERED,,,
789,772,4,19-03-2017,20-03-2017,20-03-2017,2,6,DELIVERED,,,
790,1015,4,19-03-2017,21-03-2017,22-03-2017,2,7,DELIVERED,,,
791,432,4,20-03-2017,22-03-2017,23-03-2017,2,6,DELIVERED,,,
792,479,4,22-03-2017,23-03-2017,24-03-2017,2,6,DELIVERED,,,
793,653,4,23-03-2017,24-03-2017,24-03-2017,2,6,DELIVERED,,,
794,863,4,23-03-2017,25-03-2017,24-03-2017,2,7,DELIVERED,,,
795,992,4,23-03-2017,25-03-2017,26-03-2017,2,7,DELIVERED,,,
796,154,4,23-03-2017,26-03-2017,25-03-2017,3,9,DELIVERED,,,
797,374,4,24-03-2017,26-03-2017,26-03-2017,2,7,DELIVERED,,,
798,619,4,26-03-2017,28-03-2017,29-03-2017,1,3,DELIVERED,,,
799,607,4,27-03-2017,28-03-2017,29-03-2017,1,3,DELIVERED,,,
800,1057,4,27-03-2017,29-03-2017,28-03-2017,2,6,DELIVERED,,,
801,78,4,28-03-2017,29-03-2017,30-03-2017,1,2,DELIVERED,,,
802,340,4,28-03-2017,29-03-2017,30-03-2017,2,6,DELIVERED,,,
803,1105,4,28-03-2017,31-03-2017,30-03-2017,3,8,DELIVERED,,,
804,95,4,29-03-2017,31-03-2017,30-03-2017,2,6,DELIVERED,,,
805,420,4,29-03-2017,30-03-2017,01-04-2017,2,6,DELIVERED,,,
806,234,4,30-03-2017,31-03-2017,31-03-2017,2,7,DELIVERED,,,
807,1148,4,30-03-2017,01-04-2017,02-04-2017,2,6,DELIVERED,,,
808,315,4,31-03-2017,02-04-2017,02-04-2017,2,6,DELIVERED,,,
809,1222,4,31-03-2017,03-04-2017,03-04-2017,2,7,DELIVERED,,,
810,153,3,01-04-2017,01-04-2017,NULL,3,8,PENDING,,,
811,524,4,01-04-2017,04-04-2017,04-04-2017,2,7,DELIVERED,,,
812,1164,4,01-04-2017,02-04-2017,03-04-2017,2,7,DELIVERED,,,
813,1203,4,01-04-2017,03-04-2017,02-04-2017,3,9,DELIVERED,,,
814,629,4,02-04-2017,05-04-2017,03-04-2017,2,7,DELIVERED,,,
815,1251,4,03-04-2017,05-04-2017,04-04-2017,1,3,DELIVERED,,,
816,811,4,03-04-2017,05-04-2017,05-04-2017,2,6,DELIVERED,,,
817,301,4,04-04-2017,05-04-2017,07-04-2017,2,7,DELIVERED,,,
818,1319,4,04-04-2017,07-04-2017,07-04-2017,2,6,DELIVERED,,,
819,221,4,04-04-2017,07-04-2017,05-04-2017,3,9,DELIVERED,,,
820,725,4,05-04-2017,08-04-2017,07-04-2017,2,7,DELIVERED,,,
821,1181,4,05-04-2017,07-04-2017,08-04-2017,2,7,DELIVERED,,,
822,294,4,06-04-2017,08-04-2017,09-04-2017,2,7,DELIVERED,,,
823,415,4,06-04-2017,07-04-2017,08-04-2017,3,8,DELIVERED,,,
824,993,4,07-04-2017,09-04-2017,10-04-2017,1,2,DELIVERED,,,
825,10,4,07-04-2017,08-04-2017,09-04-2017,2,7,DELIVERED,,,
826,45,4,07-04-2017,10-04-2017,10-04-2017,2,6,DELIVERED,,,
827,666,4,07-04-2017,10-04-2017,10-04-2017,2,7,DELIVERED,,,
828,246,4,09-04-2017,10-04-2017,12-04-2017,2,6,DELIVERED,,,
829,674,4,09-04-2017,10-04-2017,10-04-2017,2,7,DELIVERED,,,
830,431,4,11-04-2017,14-04-2017,12-04-2017,2,6,DELIVERED,,,
831,1000,4,11-04-2017,12-04-2017,12-04-2017,2,7,DELIVERED,,,
832,1215,4,11-04-2017,12-04-2017,12-04-2017,2,7,DELIVERED,,,
833,406,4,12-04-2017,14-04-2017,15-04-2017,2,7,DELIVERED,,,
834,890,4,12-04-2017,13-04-2017,15-04-2017,2,6,DELIVERED,,,
835,940,4,13-04-2017,15-04-2017,14-04-2017,1,2,DELIVERED,,,
836,455,4,13-04-2017,16-04-2017,14-04-2017,2,6,DELIVERED,,,
837,948,4,13-04-2017,16-04-2017,14-04-2017,2,7,DELIVERED,,,
838,1395,4,14-04-2017,17-04-2017,15-04-2017,2,7,DELIVERED,,,
839,1332,4,15-04-2017,18-04-2017,16-04-2017,1,3,DELIVERED,,,
840,372,4,15-04-2017,16-04-2017,16-04-2017,2,6,DELIVERED,,,
841,428,4,15-04-2017,18-04-2017,17-04-2017,2,7,DELIVERED,,,
842,1133,4,15-04-2017,18-04-2017,16-04-2017,2,6,DELIVERED,,,
843,1059,4,16-04-2017,17-04-2017,19-04-2017,2,7,DELIVERED,,,
844,1436,4,16-04-2017,17-04-2017,18-04-2017,2,6,DELIVERED,,,
845,662,4,17-04-2017,18-04-2017,18-04-2017,2,7,DELIVERED,,,
846,715,4,17-04-2017,19-04-2017,19-04-2017,2,6,DELIVERED,,,
847,329,4,18-04-2017,19-04-2017,19-04-2017,2,7,DELIVERED,,,
848,597,4,18-04-2017,20-04-2017,20-04-2017,2,7,DELIVERED,,,
849,776,4,19-04-2017,20-04-2017,21-04-2017,1,2,DELIVERED,,,
850,1346,4,19-04-2017,22-04-2017,22-04-2017,1,3,DELIVERED,,,
851,1139,4,20-04-2017,21-04-2017,22-04-2017,2,6,DELIVERED,,,
852,13,4,21-04-2017,23-04-2017,22-04-2017,3,9,DELIVERED,,,
853,883,4,21-04-2017,24-04-2017,24-04-2017,3,8,DELIVERED,,,
854,177,4,22-04-2017,25-04-2017,23-04-2017,2,6,DELIVERED,,,
855,775,4,22-04-2017,23-04-2017,25-04-2017,2,6,DELIVERED,,,
856,477,4,23-04-2017,25-04-2017,26-04-2017,2,6,DELIVERED,,,
857,1402,4,24-04-2017,25-04-2017,26-04-2017,2,7,DELIVERED,,,
858,162,4,25-04-2017,27-04-2017,28-04-2017,2,6,DELIVERED,,,
859,644,4,25-04-2017,26-04-2017,26-04-2017,2,6,DELIVERED,,,
860,473,4,27-04-2017,29-04-2017,28-04-2017,2,7,DELIVERED,,,
861,1177,4,27-04-2017,29-04-2017,30-04-2017,2,7,DELIVERED,,,
862,1230,4,27-04-2017,30-04-2017,29-04-2017,3,8,DELIVERED,,,
863,446,4,28-04-2017,30-04-2017,01-05-2017,2,7,DELIVERED,,,
864,902,4,28-04-2017,30-04-2017,29-04-2017,2,6,DELIVERED,,,
865,974,4,29-04-2017,02-05-2017,01-05-2017,2,6,DELIVERED,,,
866,1410,4,29-04-2017,30-04-2017,01-05-2017,2,6,DELIVERED,,,
867,97,4,01-05-2017,03-05-2017,02-05-2017,1,3,DELIVERED,,,
868,868,4,01-05-2017,04-05-2017,02-05-2017,1,3,DELIVERED,,,
869,844,4,01-05-2017,04-05-2017,02-05-2017,2,7,DELIVERED,,,
870,1416,4,01-05-2017,04-05-2017,02-05-2017,2,6,DELIVERED,,,
871,358,4,02-05-2017,04-05-2017,03-05-2017,2,7,DELIVERED,,,
872,394,4,03-05-2017,06-05-2017,06-05-2017,1,3,DELIVERED,,,
873,829,4,03-05-2017,05-05-2017,05-05-2017,2,7,DELIVERED,,,
874,661,4,04-05-2017,05-05-2017,06-05-2017,2,7,DELIVERED,,,
875,386,4,05-05-2017,06-05-2017,08-05-2017,1,3,DELIVERED,,,
876,1046,4,05-05-2017,08-05-2017,06-05-2017,2,7,DELIVERED,,,
877,784,4,06-05-2017,07-05-2017,08-05-2017,2,6,DELIVERED,,,
878,224,4,07-05-2017,10-05-2017,09-05-2017,1,3,DELIVERED,,,
879,214,4,08-05-2017,09-05-2017,09-05-2017,2,7,DELIVERED,,,
880,1206,4,08-05-2017,11-05-2017,10-05-2017,2,6,DELIVERED,,,
881,1024,4,08-05-2017,11-05-2017,11-05-2017,3,9,DELIVERED,,,
882,196,4,09-05-2017,12-05-2017,10-05-2017,2,6,DELIVERED,,,
883,507,4,11-05-2017,13-05-2017,14-05-2017,2,6,DELIVERED,,,
884,871,4,11-05-2017,13-05-2017,12-05-2017,2,7,DELIVERED,,,
885,66,3,13-05-2017,13-05-2017,NULL,3,8,PENDING,,,
886,1396,4,13-05-2017,14-05-2017,15-05-2017,1,2,DELIVERED,,,
887,1195,4,13-05-2017,15-05-2017,15-05-2017,2,6,DELIVERED,,,
888,1038,4,14-05-2017,16-05-2017,16-05-2017,2,7,DELIVERED,,,
889,830,4,14-05-2017,17-05-2017,15-05-2017,3,8,DELIVERED,,,
890,171,4,15-05-2017,18-05-2017,18-05-2017,2,6,DELIVERED,,,
891,384,4,15-05-2017,18-05-2017,16-05-2017,2,6,DELIVERED,,,
892,651,4,15-05-2017,18-05-2017,17-05-2017,2,7,DELIVERED,,,
893,1293,4,16-05-2017,19-05-2017,19-05-2017,2,7,DELIVERED,,,
894,1320,4,16-05-2017,19-05-2017,19-05-2017,2,6,DELIVERED,,,
895,857,4,18-05-2017,21-05-2017,19-05-2017,2,6,DELIVERED,,,
896,376,4,19-05-2017,22-05-2017,21-05-2017,3,9,DELIVERED,,,
897,47,4,20-05-2017,21-05-2017,21-05-2017,1,2,DELIVERED,,,
898,352,4,20-05-2017,21-05-2017,22-05-2017,2,6,DELIVERED,,,
899,605,4,20-05-2017,21-05-2017,21-05-2017,2,7,DELIVERED,,,
900,971,4,20-05-2017,21-05-2017,22-05-2017,2,6,DELIVERED,,,
901,345,4,21-05-2017,22-05-2017,24-05-2017,2,7,DELIVERED,,,
902,1278,4,21-05-2017,24-05-2017,22-05-2017,2,6,DELIVERED,,,
903,179,4,22-05-2017,23-05-2017,24-05-2017,2,7,DELIVERED,,,
904,1020,4,23-05-2017,26-05-2017,24-05-2017,1,2,DELIVERED,,,
905,609,4,23-05-2017,26-05-2017,24-05-2017,2,6,DELIVERED,,,
906,877,4,23-05-2017,26-05-2017,26-05-2017,2,7,DELIVERED,,,
907,120,4,24-05-2017,26-05-2017,27-05-2017,1,2,DELIVERED,,,
908,402,4,25-05-2017,28-05-2017,27-05-2017,2,7,DELIVERED,,,
909,188,4,26-05-2017,27-05-2017,28-05-2017,1,2,DELIVERED,,,
910,342,4,26-05-2017,28-05-2017,28-05-2017,2,7,DELIVERED,,,
911,887,4,26-05-2017,29-05-2017,29-05-2017,2,6,DELIVERED,,,
912,519,4,27-05-2017,29-05-2017,29-05-2017,1,2,DELIVERED,,,
913,699,4,27-05-2017,29-05-2017,29-05-2017,2,6,DELIVERED,,,
914,1068,4,28-05-2017,31-05-2017,31-05-2017,1,2,DELIVERED,,,
915,215,4,28-05-2017,30-05-2017,30-05-2017,2,6,DELIVERED,,,
916,718,4,28-05-2017,29-05-2017,29-05-2017,2,6,DELIVERED,,,
917,881,4,29-05-2017,31-05-2017,01-06-2017,1,2,DELIVERED,,,
918,242,4,30-05-2017,31-05-2017,31-05-2017,1,3,DELIVERED,,,
919,781,4,30-05-2017,31-05-2017,31-05-2017,2,7,DELIVERED,,,
920,966,4,30-05-2017,01-06-2017,02-06-2017,2,7,DELIVERED,,,
921,628,4,31-05-2017,02-06-2017,02-06-2017,2,6,DELIVERED,,,
922,656,4,31-05-2017,01-06-2017,03-06-2017,2,6,DELIVERED,,,
923,769,4,31-05-2017,03-06-2017,02-06-2017,2,7,DELIVERED,,,
924,68,3,02-06-2017,02-06-2017,NULL,3,8,PENDING,,,
925,1316,4,02-06-2017,05-06-2017,03-06-2017,2,7,DELIVERED,,,
926,233,4,03-06-2017,05-06-2017,06-06-2017,1,2,DELIVERED,,,
927,1438,4,03-06-2017,05-06-2017,06-06-2017,1,2,DELIVERED,,,
928,957,4,05-06-2017,06-06-2017,06-06-2017,1,3,DELIVERED,,,
929,472,4,05-06-2017,06-06-2017,08-06-2017,2,6,DELIVERED,,,
930,1224,4,05-06-2017,06-06-2017,06-06-2017,3,9,DELIVERED,,,
931,631,4,07-06-2017,08-06-2017,08-06-2017,2,6,DELIVERED,,,
932,804,4,07-06-2017,08-06-2017,09-06-2017,2,6,DELIVERED,,,
933,909,4,07-06-2017,10-06-2017,08-06-2017,2,6,DELIVERED,,,
934,93,4,09-06-2017,10-06-2017,12-06-2017,2,7,DELIVERED,,,
935,43,3,10-06-2017,10-06-2017,NULL,3,8,PENDING,,,
936,265,4,10-06-2017,13-06-2017,12-06-2017,2,6,DELIVERED,,,
937,73,4,11-06-2017,14-06-2017,13-06-2017,2,7,DELIVERED,,,
938,129,4,11-06-2017,12-06-2017,12-06-2017,2,6,DELIVERED,,,
939,1407,4,11-06-2017,12-06-2017,14-06-2017,2,6,DELIVERED,,,
940,585,4,12-06-2017,14-06-2017,13-06-2017,1,2,DELIVERED,,,
941,736,4,12-06-2017,14-06-2017,14-06-2017,1,2,DELIVERED,,,
942,537,4,13-06-2017,16-06-2017,15-06-2017,2,6,DELIVERED,,,
943,1025,4,13-06-2017,15-06-2017,15-06-2017,2,6,DELIVERED,,,
944,138,4,14-06-2017,15-06-2017,17-06-2017,1,3,DELIVERED,,,
945,167,4,14-06-2017,15-06-2017,16-06-2017,2,7,DELIVERED,,,
946,525,4,14-06-2017,16-06-2017,15-06-2017,2,6,DELIVERED,,,
947,278,4,15-06-2017,18-06-2017,17-06-2017,1,3,DELIVERED,,,
948,618,4,15-06-2017,17-06-2017,17-06-2017,2,6,DELIVERED,,,
949,867,4,16-06-2017,18-06-2017,17-06-2017,1,3,DELIVERED,,,
950,142,4,16-06-2017,19-06-2017,18-06-2017,2,6,DELIVERED,,,
951,339,4,16-06-2017,19-06-2017,19-06-2017,2,7,DELIVERED,,,
952,355,4,16-06-2017,18-06-2017,18-06-2017,2,7,DELIVERED,,,
953,658,4,16-06-2017,18-06-2017,17-06-2017,2,7,DELIVERED,,,
954,611,4,17-06-2017,20-06-2017,20-06-2017,2,6,DELIVERED,,,
955,880,4,17-06-2017,19-06-2017,18-06-2017,2,6,DELIVERED,,,
956,1184,4,17-06-2017,19-06-2017,20-06-2017,2,6,DELIVERED,,,
957,722,4,17-06-2017,20-06-2017,20-06-2017,3,9,DELIVERED,,,
958,1276,4,18-06-2017,20-06-2017,19-06-2017,1,2,DELIVERED,,,
959,650,4,18-06-2017,21-06-2017,21-06-2017,2,7,DELIVERED,,,
960,1390,4,18-06-2017,19-06-2017,19-06-2017,2,7,DELIVERED,,,
961,82,4,19-06-2017,21-06-2017,22-06-2017,1,2,DELIVERED,,,
962,570,4,19-06-2017,22-06-2017,20-06-2017,2,7,DELIVERED,,,
963,1432,4,19-06-2017,21-06-2017,21-06-2017,2,6,DELIVERED,,,
964,404,4,20-06-2017,22-06-2017,22-06-2017,2,7,DELIVERED,,,
965,457,4,20-06-2017,22-06-2017,23-06-2017,2,6,DELIVERED,,,
966,389,4,20-06-2017,22-06-2017,22-06-2017,3,8,DELIVERED,,,
967,1323,4,21-06-2017,24-06-2017,24-06-2017,2,6,DELIVERED,,,
968,1403,4,21-06-2017,23-06-2017,23-06-2017,2,6,DELIVERED,,,
969,248,4,21-06-2017,24-06-2017,22-06-2017,3,9,DELIVERED,,,
970,836,4,22-06-2017,25-06-2017,23-06-2017,2,7,DELIVERED,,,
971,1426,4,22-06-2017,23-06-2017,24-06-2017,3,8,DELIVERED,,,
972,270,4,23-06-2017,24-06-2017,25-06-2017,2,7,DELIVERED,,,
973,238,4,24-06-2017,27-06-2017,27-06-2017,2,6,DELIVERED,,,
974,511,4,24-06-2017,27-06-2017,27-06-2017,3,8,DELIVERED,,,
975,1092,4,25-06-2017,27-06-2017,28-06-2017,2,6,DELIVERED,,,
976,1266,4,25-06-2017,28-06-2017,27-06-2017,3,9,DELIVERED,,,
977,400,4,26-06-2017,28-06-2017,27-06-2017,2,7,DELIVERED,,,
978,1123,4,26-06-2017,28-06-2017,27-06-2017,2,6,DELIVERED,,,
979,1190,4,26-06-2017,29-06-2017,27-06-2017,2,6,DELIVERED,,,
980,328,4,26-06-2017,28-06-2017,27-06-2017,3,9,DELIVERED,,,
981,687,4,26-06-2017,29-06-2017,28-06-2017,3,8,DELIVERED,,,
982,1423,4,26-06-2017,29-06-2017,28-06-2017,3,9,DELIVERED,,,
983,1158,4,27-06-2017,28-06-2017,29-06-2017,2,6,DELIVERED,,,
984,1287,4,27-06-2017,28-06-2017,29-06-2017,2,7,DELIVERED,,,
985,461,4,30-06-2017,02-07-2017,01-07-2017,2,6,DELIVERED,,,
986,556,4,30-06-2017,03-07-2017,01-07-2017,2,7,DELIVERED,,,
987,172,4,02-07-2017,04-07-2017,04-07-2017,1,2,DELIVERED,,,
988,436,4,02-07-2017,04-07-2017,05-07-2017,2,6,DELIVERED,,,
989,1145,4,02-07-2017,04-07-2017,03-07-2017,2,6,DELIVERED,,,
990,706,4,04-07-2017,07-07-2017,07-07-2017,2,7,DELIVERED,,,
991,751,4,06-07-2017,07-07-2017,09-07-2017,1,2,DELIVERED,,,
992,723,4,07-07-2017,10-07-2017,09-07-2017,2,7,DELIVERED,,,
993,1415,4,09-07-2017,11-07-2017,11-07-2017,1,3,DELIVERED,,,
994,419,4,09-07-2017,11-07-2017,11-07-2017,2,7,DELIVERED,,,
995,621,4,11-07-2017,13-07-2017,14-07-2017,1,2,DELIVERED,,,
996,915,4,11-07-2017,12-07-2017,12-07-2017,1,2,DELIVERED,,,
997,485,4,11-07-2017,13-07-2017,14-07-2017,2,7,DELIVERED,,,
998,219,4,12-07-2017,13-07-2017,14-07-2017,2,7,DELIVERED,,,
999,590,4,12-07-2017,13-07-2017,14-07-2017,2,6,DELIVERED,,,
1000,645,4,12-07-2017,14-07-2017,15-07-2017,2,7,DELIVERED,,,
1001,354,4,13-07-2017,16-07-2017,15-07-2017,2,6,DELIVERED,,,
1002,1418,4,14-07-2017,16-07-2017,16-07-2017,1,3,DELIVERED,,,
1003,503,4,14-07-2017,16-07-2017,16-07-2017,2,7,DELIVERED,,,
1004,1389,4,14-07-2017,17-07-2017,16-07-2017,2,6,DELIVERED,,,
1005,266,4,15-07-2017,17-07-2017,16-07-2017,2,7,DELIVERED,,,
1006,1070,4,15-07-2017,18-07-2017,17-07-2017,2,7,DELIVERED,,,
1007,1115,4,16-07-2017,17-07-2017,17-07-2017,2,6,DELIVERED,,,
1008,1345,4,16-07-2017,18-07-2017,18-07-2017,2,6,DELIVERED,,,
1009,1064,4,16-07-2017,19-07-2017,19-07-2017,3,8,DELIVERED,,,
1010,8,3,18-07-2017,18-07-2017,NULL,2,7,PENDING,,,
1011,495,4,18-07-2017,21-07-2017,21-07-2017,1,3,DELIVERED,,,
1012,620,4,18-07-2017,20-07-2017,20-07-2017,2,7,DELIVERED,,,
1013,174,4,19-07-2017,22-07-2017,21-07-2017,2,6,DELIVERED,,,
1014,748,4,19-07-2017,21-07-2017,21-07-2017,2,6,DELIVERED,,,
